id,name,category,price,stock
4530,food-4530,food,6.10,147
4531,electronics-4531,electronics,7.47,154
4532,clothing-4532,clothing,8.84,161
4533,books-4533,books,10.21,168
4534,home-4534,home,11.58,175
4535,toys-4535,toys,12.95,182
4536,food-4536,food,14.32,189
4537,electronics-4537,electronics,15.69,196
4538,clothing-4538,clothing,17.06,203
4539,books-4539,books,18.43,210
4540,home-4540,home,19.80,217
4541,toys-4541,toys,21.17,224
4542,food-4542,food,22.54,231
4543,electronics-4543,electronics,23.91,238
4544,clothing-4544,clothing,25.28,245
4545,books-4545,books,26.65,252
4546,home-4546,home,28.02,259
4547,toys-4547,toys,29.39,266
4548,food-4548,food,30.76,273
4549,electronics-4549,electronics,32.13,280
4550,clothing-4550,clothing,33.50,287
4551,books-4551,books,34.87,294
4552,home-4552,home,36.24,301
4553,toys-4553,toys,37.61,308
4554,food-4554,food,38.98,315
4555,electronics-4555,electronics,40.35,322
4556,clothing-4556,clothing,41.72,329
4557,books-4557,books,43.09,336
4558,home-4558,home,44.46,343
4559,toys-4559,toys,45.83,350
4560,food-4560,food,47.20,357
4561,electronics-4561,electronics,48.57,364
4562,clothing-4562,clothing,49.94,371
4563,books-4563,books,51.31,378
4564,home-4564,home,52.68,385
4565,toys-4565,toys,54.05,392
4566,food-4566,food,55.42,399
4567,electronics-4567,electronics,56.79,406
4568,clothing-4568,clothing,58.16,413
4569,books-4569,books,59.53,420
4570,home-4570,home,60.90,427
4571,toys-4571,toys,62.27,434
4572,food-4572,food,63.64,441
4573,electronics-4573,electronics,65.01,448
4574,clothing-4574,clothing,66.38,455
4575,books-4575,books,67.75,462
4576,home-4576,home,69.12,469
4577,toys-4577,toys,70.49,476
4578,food-4578,food,71.86,483
4579,electronics-4579,electronics,73.23,490
4580,clothing-4580,clothing,74.60,497
4581,books-4581,books,75.97,3
4582,home-4582,home,77.34,10
4583,toys-4583,toys,78.71,17
4584,food-4584,food,80.08,24
4585,electronics-4585,electronics,81.45,31
4586,clothing-4586,clothing,82.82,38
4587,books-4587,books,84.19,45
4588,home-4588,home,85.56,52
4589,toys-4589,toys,86.93,59
4590,food-4590,food,88.30,66
4591,electronics-4591,electronics,89.67,73
4592,clothing-4592,clothing,91.04,80
4593,books-4593,books,92.41,87
4594,home-4594,home,93.78,94
4595,toys-4595,toys,95.15,101
4596,food-4596,food,96.52,108
4597,electronics-4597,electronics,97.89,115
4598,clothing-4598,clothing,99.26,122
4599,books-4599,books,0.63,129
4600,home-4600,home,2.00,136
4601,toys-4601,toys,3.37,143
4602,food-4602,food,4.74,150
4603,electronics-4603,electronics,6.11,157
4604,clothing-4604,clothing,7.48,164
4605,books-4605,books,8.85,171
4606,home-4606,home,10.22,178
4607,toys-4607,toys,11.59,185
4608,food-4608,food,12.96,192
4609,electronics-4609,electronics,14.33,199
4610,clothing-4610,clothing,15.70,206
4611,books-4611,books,17.07,213
4612,home-4612,home,18.44,220
4613,toys-4613,toys,19.81,227
4614,food-4614,food,21.18,234
4615,electronics-4615,electronics,22.55,241
4616,clothing-4616,clothing,23.92,248
4617,books-4617,books,25.29,255
4618,home-4618,home,26.66,262
4619,toys-4619,toys,28.03,269
4620,food-4620,food,29.40,276
4621,electronics-4621,electronics,30.77,283
4622,clothing-4622,clothing,32.14,290
4623,books-4623,books,33.51,297
4624,home-4624,home,34.88,304
4625,toys-4625,toys,36.25,311
4626,food-4626,food,37.62,318
4627,electronics-4627,electronics,38.99,325
4628,clothing-4628,clothing,40.36,332
4629,books-4629,books,41.73,339
4630,home-4630,home,43.10,346
4631,toys-4631,toys,44.47,353
4632,food-4632,food,45.84,360
4633,electronics-4633,electronics,47.21,367
4634,clothing-4634,clothing,48.58,374
4635,books-4635,books,49.95,381
4636,home-4636,home,51.32,388
4637,toys-4637,toys,52.69,395
4638,food-4638,food,54.06,402
4639,electronics-4639,electronics,55.43,409
4640,clothing-4640,clothing,56.80,416
4641,books-4641,books,58.17,423
4642,home-4642,home,59.54,430
4643,toys-4643,toys,60.91,437
4644,food-4644,food,62.28,444
4645,electronics-4645,electronics,63.65,451
4646,clothing-4646,clothing,65.02,458
4647,books-4647,books,66.39,465
4648,home-4648,home,67.76,472
4649,toys-4649,toys,69.13,479
4650,food-4650,food,70.50,486
4651,electronics-4651,electronics,71.87,493
4652,clothing-4652,clothing,73.24,500
4653,books-4653,books,74.61,6
4654,home-4654,home,75.98,13
4655,toys-4655,toys,77.35,20
4656,food-4656,food,78.72,27
4657,electronics-4657,electronics,80.09,34
4658,clothing-4658,clothing,81.46,41
4659,books-4659,books,82.83,48
4660,home-4660,home,84.20,55
4661,toys-4661,toys,85.57,62
4662,food-4662,food,86.94,69
4663,electronics-4663,electronics,88.31,76
4664,clothing-4664,clothing,89.68,83
4665,books-4665,books,91.05,90
4666,home-4666,home,92.42,97
4667,toys-4667,toys,93.79,104
4668,food-4668,food,95.16,111
4669,electronics-4669,electronics,96.53,118
4670,clothing-4670,clothing,97.90,125
4671,books-4671,books,99.27,132
4672,home-4672,home,0.64,139
4673,toys-4673,toys,2.01,146
4674,food-4674,food,3.38,153
4675,electronics-4675,electronics,4.75,160
4676,clothing-4676,clothing,6.12,167
4677,books-4677,books,7.49,174
4678,home-4678,home,8.86,181
4679,toys-4679,toys,10.23,188
4680,food-4680,food,11.60,195
4681,electronics-4681,electronics,12.97,202
4682,clothing-4682,clothing,14.34,209
4683,books-4683,books,15.71,216
4684,home-4684,home,17.08,223
4685,toys-4685,toys,18.45,230
4686,food-4686,food,19.82,237
4687,electronics-4687,electronics,21.19,244
4688,clothing-4688,clothing,22.56,251
4689,books-4689,books,23.93,258
4690,home-4690,home,25.30,265
4691,toys-4691,toys,26.67,272
4692,food-4692,food,28.04,279
4693,electronics-4693,electronics,29.41,286
4694,clothing-4694,clothing,30.78,293
4695,books-4695,books,32.15,300
4696,home-4696,home,33.52,307
4697,toys-4697,toys,34.89,314
4698,food-4698,food,36.26,321
4699,electronics-4699,electronics,37.63,328
4700,clothing-4700,clothing,39.00,335
4701,books-4701,books,40.37,342
4702,home-4702,home,41.74,349
4703,toys-4703,toys,43.11,356
4704,food-4704,food,44.48,363
4705,electronics-4705,electronics,45.85,370
4706,clothing-4706,clothing,47.22,377
4707,books-4707,books,48.59,384
4708,home-4708,home,49.96,391
4709,toys-4709,toys,51.33,398
4710,food-4710,food,52.70,405
4711,electronics-4711,electronics,54.07,412
4712,clothing-4712,clothing,55.44,419
4713,books-4713,books,56.81,426
4714,home-4714,home,58.18,433
4715,toys-4715,toys,59.55,440
4716,food-4716,food,60.92,447
4717,electronics-4717,electronics,62.29,454
4718,clothing-4718,clothing,63.66,461
4719,books-4719,books,65.03,468
4720,home-4720,home,66.40,475
4721,toys-4721,toys,67.77,482
4722,food-4722,food,69.14,489
4723,electronics-4723,electronics,70.51,496
4724,clothing-4724,clothing,71.88,2
4725,books-4725,books,73.25,9
4726,home-4726,home,74.62,16
4727,toys-4727,toys,75.99,23
4728,food-4728,food,77.36,30
4729,electronics-4729,electronics,78.73,37
4730,clothing-4730,clothing,80.10,44
4731,books-4731,books,81.47,51
4732,home-4732,home,82.84,58
4733,toys-4733,toys,84.21,65
4734,food-4734,food,85.58,72
4735,electronics-4735,electronics,86.95,79
4736,clothing-4736,clothing,88.32,86
4737,books-4737,books,89.69,93
4738,home-4738,home,91.06,100
4739,toys-4739,toys,92.43,107
4740,food-4740,food,93.80,114
4741,electronics-4741,electronics,95.17,121
4742,clothing-4742,clothing,96.54,128
4743,books-4743,books,97.91,135
4744,home-4744,home,99.28,142
4745,toys-4745,toys,0.65,149
4746,food-4746,food,2.02,156
4747,electronics-4747,electronics,3.39,163
4748,clothing-4748,clothing,4.76,170
4749,books-4749,books,6.13,177
4750,home-4750,home,7.50,184
4751,toys-4751,toys,8.87,191
4752,food-4752,food,10.24,198
4753,electronics-4753,electronics,11.61,205
4754,clothing-4754,clothing,12.98,212
4755,books-4755,books,14.35,219
4756,home-4756,home,15.72,226
4757,toys-4757,toys,17.09,233
4758,food-4758,food,18.46,240
4759,electronics-4759,electronics,19.83,247
4760,clothing-4760,clothing,21.20,254
4761,books-4761,books,22.57,261
4762,home-4762,home,23.94,268
4763,toys-4763,toys,25.31,275
4764,food-4764,food,26.68,282
4765,electronics-4765,electronics,28.05,289
4766,clothing-4766,clothing,29.42,296
4767,books-4767,books,30.79,303
4768,home-4768,home,32.16,310
4769,toys-4769,toys,33.53,317
4770,food-4770,food,34.90,324
4771,electronics-4771,electronics,36.27,331
4772,clothing-4772,clothing,37.64,338
4773,books-4773,books,39.01,345
4774,home-4774,home,40.38,352
4775,toys-4775,toys,41.75,359
4776,food-4776,food,43.12,366
4777,electronics-4777,electronics,44.49,373
4778,clothing-4778,clothing,45.86,380
4779,books-4779,books,47.23,387
4780,home-4780,home,48.60,394
4781,toys-4781,toys,49.97,401
4782,food-4782,food,51.34,408
4783,electronics-4783,electronics,52.71,415
4784,clothing-4784,clothing,54.08,422
4785,books-4785,books,55.45,429
4786,home-4786,home,56.82,436
4787,toys-4787,toys,58.19,443
4788,food-4788,food,59.56,450
4789,electronics-4789,electronics,60.93,457
4790,clothing-4790,clothing,62.30,464
4791,books-4791,books,63.67,471
4792,home-4792,home,65.04,478
4793,toys-4793,toys,66.41,485
4794,food-4794,food,67.78,492
4795,electronics-4795,electronics,69.15,499
4796,clothing-4796,clothing,70.52,5
4797,books-4797,books,71.89,12
4798,home-4798,home,73.26,19
4799,toys-4799,toys,74.63,26
4800,food-4800,food,76.00,33
4801,electronics-4801,electronics,77.37,40
4802,clothing-4802,clothing,78.74,47
4803,books-4803,books,80.11,54
4804,home-4804,home,81.48,61
4805,toys-4805,toys,82.85,68
4806,food-4806,food,84.22,75
4807,electronics-4807,electronics,85.59,82
4808,clothing-4808,clothing,86.96,89
4809,books-4809,books,88.33,96
4810,home-4810,home,89.70,103
4811,toys-4811,toys,91.07,110
4812,food-4812,food,92.44,117
4813,electronics-4813,electronics,93.81,124
4814,clothing-4814,clothing,95.18,131
4815,books-4815,books,96.55,138
4816,home-4816,home,97.92,145
4817,toys-4817,toys,99.29,152
4818,food-4818,food,0.66,159
4819,electronics-4819,electronics,2.03,166
4820,clothing-4820,clothing,3.40,173
4821,books-4821,books,4.77,180
4822,home-4822,home,6.14,187
4823,toys-4823,toys,7.51,194
4824,food-4824,food,8.88,201
4825,electronics-4825,electronics,10.25,208
4826,clothing-4826,clothing,11.62,215
4827,books-4827,books,12.99,222
4828,home-4828,home,14.36,229
4829,toys-4829,toys,15.73,236
4830,food-4830,food,17.10,243
4831,electronics-4831,electronics,18.47,250
4832,clothing-4832,clothing,19.84,257
4833,books-4833,books,21.21,264
4834,home-4834,home,22.58,271
4835,toys-4835,toys,23.95,278
4836,food-4836,food,25.32,285
4837,electronics-4837,electronics,26.69,292
4838,clothing-4838,clothing,28.06,299
4839,books-4839,books,29.43,306
4840,home-4840,home,30.80,313
4841,toys-4841,toys,32.17,320
4842,food-4842,food,33.54,327
4843,electronics-4843,electronics,34.91,334
4844,clothing-4844,clothing,36.28,341
4845,books-4845,books,37.65,348
4846,home-4846,home,39.02,355
4847,toys-4847,toys,40.39,362
4848,food-4848,food,41.76,369
4849,electronics-4849,electronics,43.13,376
4850,clothing-4850,clothing,44.50,383
4851,books-4851,books,45.87,390
4852,home-4852,home,47.24,397
4853,toys-4853,toys,48.61,404
4854,food-4854,food,49.98,411
4855,electronics-4855,electronics,51.35,418
4856,clothing-4856,clothing,52.72,425
4857,books-4857,books,54.09,432
4858,home-4858,home,55.46,439
4859,toys-4859,toys,56.83,446
4860,food-4860,food,58.20,453
4861,electronics-4861,electronics,59.57,460
4862,clothing-4862,clothing,60.94,467
4863,books-4863,books,62.31,474
4864,home-4864,home,63.68,481
4865,toys-4865,toys,65.05,488
4866,food-4866,food,66.42,495
4867,electronics-4867,electronics,67.79,1
4868,clothing-4868,clothing,69.16,8
4869,books-4869,books,70.53,15
4870,home-4870,home,71.90,22
4871,toys-4871,toys,73.27,29
4872,food-4872,food,74.64,36
4873,electronics-4873,electronics,76.01,43
4874,clothing-4874,clothing,77.38,50
4875,books-4875,books,78.75,57
4876,home-4876,home,80.12,64
4877,toys-4877,toys,81.49,71
4878,food-4878,food,82.86,78
4879,electronics-4879,electronics,84.23,85
4880,clothing-4880,clothing,85.60,92
4881,books-4881,books,86.97,99
4882,home-4882,home,88.34,106
4883,toys-4883,toys,89.71,113
4884,food-4884,food,91.08,120
4885,electronics-4885,electronics,92.45,127
4886,clothing-4886,clothing,93.82,134
4887,books-4887,books,95.19,141
4888,home-4888,home,96.56,148
4889,toys-4889,toys,97.93,155
4890,food-4890,food,99.30,162
4891,electronics-4891,electronics,0.67,169
4892,clothing-4892,clothing,2.04,176
4893,books-4893,books,3.41,183
4894,home-4894,home,4.78,190
4895,toys-4895,toys,6.15,197
4896,food-4896,food,7.52,204
4897,electronics-4897,electronics,8.89,211
4898,clothing-4898,clothing,10.26,218
4899,books-4899,books,11.63,225
4900,home-4900,home,13.00,232
4901,toys-4901,toys,14.37,239
4902,food-4902,food,15.74,246
4903,electronics-4903,electronics,17.11,253
4904,clothing-4904,clothing,18.48,260
4905,books-4905,books,19.85,267
4906,home-4906,home,21.22,274
4907,toys-4907,toys,22.59,281
4908,food-4908,food,23.96,288
4909,electronics-4909,electronics,25.33,295
4910,clothing-4910,clothing,26.70,302
4911,books-4911,books,28.07,309
4912,home-4912,home,29.44,316
4913,toys-4913,toys,30.81,323
4914,food-4914,food,32.18,330
4915,electronics-4915,electronics,33.55,337
4916,clothing-4916,clothing,34.92,344
4917,books-4917,books,36.29,351
4918,home-4918,home,37.66,358
4919,toys-4919,toys,39.03,365
4920,food-4920,food,40.40,372
4921,electronics-4921,electronics,41.77,379
4922,clothing-4922,clothing,43.14,386
4923,books-4923,books,44.51,393
4924,home-4924,home,45.88,400
4925,toys-4925,toys,47.25,407
4926,food-4926,food,48.62,414
4927,electronics-4927,electronics,49.99,421
4928,clothing-4928,clothing,51.36,428
4929,books-4929,books,52.73,435
4930,home-4930,home,54.10,442
4931,toys-4931,toys,55.47,449
4932,food-4932,food,56.84,456
4933,electronics-4933,electronics,58.21,463
4934,clothing-4934,clothing,59.58,470
4935,books-4935,books,60.95,477
4936,home-4936,home,62.32,484
4937,toys-4937,toys,63.69,491
4938,food-4938,food,65.06,498
4939,electronics-4939,electronics,66.43,4
4940,clothing-4940,clothing,67.80,11
4941,books-4941,books,69.17,18
4942,home-4942,home,70.54,25
4943,toys-4943,toys,71.91,32
4944,food-4944,food,73.28,39
4945,electronics-4945,electronics,74.65,46
4946,clothing-4946,clothing,76.02,53
4947,books-4947,books,77.39,60
4948,home-4948,home,78.76,67
4949,toys-4949,toys,80.13,74
4950,food-4950,food,81.50,81
4951,electronics-4951,electronics,82.87,88
4952,clothing-4952,clothing,84.24,95
4953,books-4953,books,85.61,102
4954,home-4954,home,86.98,109
4955,toys-4955,toys,88.35,116
4956,food-4956,food,89.72,123
4957,electronics-4957,electronics,91.09,130
4958,clothing-4958,clothing,92.46,137
4959,books-4959,books,93.83,144
4960,home-4960,home,95.20,151
4961,toys-4961,toys,96.57,158
4962,food-4962,food,97.94,165
4963,electronics-4963,electronics,99.31,172
4964,clothing-4964,clothing,0.68,179
4965,books-4965,books,2.05,186
4966,home-4966,home,3.42,193
4967,toys-4967,toys,4.79,200
4968,food-4968,food,6.16,207
4969,electronics-4969,electronics,7.53,214
4970,clothing-4970,clothing,8.90,221
4971,books-4971,books,10.27,228
4972,home-4972,home,11.64,235
4973,toys-4973,toys,13.01,242
4974,food-4974,food,14.38,249
4975,electronics-4975,electronics,15.75,256
4976,clothing-4976,clothing,17.12,263
4977,books-4977,books,18.49,270
4978,home-4978,home,19.86,277
4979,toys-4979,toys,21.23,284
4980,food-4980,food,22.60,291
4981,electronics-4981,electronics,23.97,298
4982,clothing-4982,clothing,25.34,305
4983,books-4983,books,26.71,312
4984,home-4984,home,28.08,319
4985,toys-4985,toys,29.45,326
4986,food-4986,food,30.82,333
4987,electronics-4987,electronics,32.19,340
4988,clothing-4988,clothing,33.56,347
4989,books-4989,books,34.93,354
4990,home-4990,home,36.30,361
4991,toys-4991,toys,37.67,368
4992,food-4992,food,39.04,375
4993,electronics-4993,electronics,40.41,382
4994,clothing-4994,clothing,41.78,389
4995,books-4995,books,43.15,396
4996,home-4996,home,44.52,403
4997,toys-4997,toys,45.89,410
4998,food-4998,food,47.26,417
4999,electronics-4999,electronics,48.63,424
5000,clothing-5000,clothing,50.00,431
5001,books-5001,books,51.37,438
5002,home-5002,home,52.74,445
5003,toys-5003,toys,54.11,452
5004,food-5004,food,55.48,459
5005,electronics-5005,electronics,56.85,466
5006,clothing-5006,clothing,58.22,473
5007,books-5007,books,59.59,480
5008,home-5008,home,60.96,487
5009,toys-5009,toys,62.33,494
5010,food-5010,food,63.70,0
5011,electronics-5011,electronics,65.07,7
5012,clothing-5012,clothing,66.44,14
5013,books-5013,books,67.81,21
5014,home-5014,home,69.18,28
5015,toys-5015,toys,70.55,35
5016,food-5016,food,71.92,42
5017,electronics-5017,electronics,73.29,49
5018,clothing-5018,clothing,74.66,56
5019,books-5019,books,76.03,63
5020,home-5020,home,77.40,70
5021,toys-5021,toys,78.77,77
5022,food-5022,food,80.14,84
5023,electronics-5023,electronics,81.51,91
5024,clothing-5024,clothing,82.88,98
5025,books-5025,books,84.25,105
5026,home-5026,home,85.62,112
5027,toys-5027,toys,86.99,119
5028,food-5028,food,88.36,126
5029,electronics-5029,electronics,89.73,133
5030,clothing-5030,clothing,91.10,140
5031,books-5031,books,92.47,147
5032,home-5032,home,93.84,154
5033,toys-5033,toys,95.21,161
5034,food-5034,food,96.58,168
5035,electronics-5035,electronics,97.95,175
5036,clothing-5036,clothing,99.32,182
5037,books-5037,books,0.69,189
5038,home-5038,home,2.06,196
5039,toys-5039,toys,3.43,203
5040,food-5040,food,4.80,210
5041,electronics-5041,electronics,6.17,217
5042,clothing-5042,clothing,7.54,224
5043,books-5043,books,8.91,231
5044,home-5044,home,10.28,238
5045,toys-5045,toys,11.65,245
5046,food-5046,food,13.02,252
5047,electronics-5047,electronics,14.39,259
5048,clothing-5048,clothing,15.76,266
5049,books-5049,books,17.13,273
5050,home-5050,home,18.50,280
5051,toys-5051,toys,19.87,287
5052,food-5052,food,21.24,294
5053,electronics-5053,electronics,22.61,301
5054,clothing-5054,clothing,23.98,308
5055,books-5055,books,25.35,315
5056,home-5056,home,26.72,322
5057,toys-5057,toys,28.09,329
5058,food-5058,food,29.46,336
5059,electronics-5059,electronics,30.83,343
5060,clothing-5060,clothing,32.20,350
5061,books-5061,books,33.57,357
5062,home-5062,home,34.94,364
5063,toys-5063,toys,36.31,371
5064,food-5064,food,37.68,378
5065,electronics-5065,electronics,39.05,385
5066,clothing-5066,clothing,40.42,392
5067,books-5067,books,41.79,399
5068,home-5068,home,43.16,406
5069,toys-5069,toys,44.53,413
5070,food-5070,food,45.90,420
5071,electronics-5071,electronics,47.27,427
5072,clothing-5072,clothing,48.64,434
5073,books-5073,books,50.01,441
5074,home-5074,home,51.38,448
5075,toys-5075,toys,52.75,455
5076,food-5076,food,54.12,462
5077,electronics-5077,electronics,55.49,469
5078,clothing-5078,clothing,56.86,476
5079,books-5079,books,58.23,483
5080,home-5080,home,59.60,490
5081,toys-5081,toys,60.97,497
5082,food-5082,food,62.34,3
5083,electronics-5083,electronics,63.71,10
5084,clothing-5084,clothing,65.08,17
5085,books-5085,books,66.45,24
5086,home-5086,home,67.82,31
5087,toys-5087,toys,69.19,38
5088,food-5088,food,70.56,45
5089,electronics-5089,electronics,71.93,52
5090,clothing-5090,clothing,73.30,59
5091,books-5091,books,74.67,66
5092,home-5092,home,76.04,73
5093,toys-5093,toys,77.41,80
5094,food-5094,food,78.78,87
5095,electronics-5095,electronics,80.15,94
5096,clothing-5096,clothing,81.52,101
5097,books-5097,books,82.89,108
5098,home-5098,home,84.26,115
5099,toys-5099,toys,85.63,122
5100,food-5100,food,87.00,129
5101,electronics-5101,electronics,88.37,136
5102,clothing-5102,clothing,89.74,143
5103,books-5103,books,91.11,150
5104,home-5104,home,92.48,157
5105,toys-5105,toys,93.85,164
5106,food-5106,food,95.22,171
5107,electronics-5107,electronics,96.59,178
5108,clothing-5108,clothing,97.96,185
5109,books-5109,books,99.33,192
5110,home-5110,home,0.70,199
5111,toys-5111,toys,2.07,206
5112,food-5112,food,3.44,213
5113,electronics-5113,electronics,4.81,220
5114,clothing-5114,clothing,6.18,227
5115,books-5115,books,7.55,234
5116,home-5116,home,8.92,241
5117,toys-5117,toys,10.29,248
5118,food-5118,food,11.66,255
5119,electronics-5119,electronics,13.03,262
5120,clothing-5120,clothing,14.40,269
5121,books-5121,books,15.77,276
5122,home-5122,home,17.14,283
5123,toys-5123,toys,18.51,290
5124,food-5124,food,19.88,297
5125,electronics-5125,electronics,21.25,304
5126,clothing-5126,clothing,22.62,311
5127,books-5127,books,23.99,318
5128,home-5128,home,25.36,325
5129,toys-5129,toys,26.73,332
5130,food-5130,food,28.10,339
5131,electronics-5131,electronics,29.47,346
5132,clothing-5132,clothing,30.84,353
5133,books-5133,books,32.21,360
5134,home-5134,home,33.58,367
5135,toys-5135,toys,34.95,374
5136,food-5136,food,36.32,381
5137,electronics-5137,electronics,37.69,388
5138,clothing-5138,clothing,39.06,395
5139,books-5139,books,40.43,402
5140,home-5140,home,41.80,409
5141,toys-5141,toys,43.17,416
5142,food-5142,food,44.54,423
5143,electronics-5143,electronics,45.91,430
5144,clothing-5144,clothing,47.28,437
5145,books-5145,books,48.65,444
5146,home-5146,home,50.02,451
5147,toys-5147,toys,51.39,458
5148,food-5148,food,52.76,465
5149,electronics-5149,electronics,54.13,472
5150,clothing-5150,clothing,55.50,479
5151,books-5151,books,56.87,486
5152,home-5152,home,58.24,493
5153,toys-5153,toys,59.61,500
5154,food-5154,food,60.98,6
5155,electronics-5155,electronics,62.35,13
5156,clothing-5156,clothing,63.72,20
5157,books-5157,books,65.09,27
5158,home-5158,home,66.46,34
5159,toys-5159,toys,67.83,41
5160,food-5160,food,69.20,48
5161,electronics-5161,electronics,70.57,55
5162,clothing-5162,clothing,71.94,62
5163,books-5163,books,73.31,69
5164,home-5164,home,74.68,76
5165,toys-5165,toys,76.05,83
5166,food-5166,food,77.42,90
5167,electronics-5167,electronics,78.79,97
5168,clothing-5168,clothing,80.16,104
5169,books-5169,books,81.53,111
5170,home-5170,home,82.90,118
5171,toys-5171,toys,84.27,125
5172,food-5172,food,85.64,132
5173,electronics-5173,electronics,87.01,139
5174,clothing-5174,clothing,88.38,146
5175,books-5175,books,89.75,153
5176,home-5176,home,91.12,160
5177,toys-5177,toys,92.49,167
5178,food-5178,food,93.86,174
5179,electronics-5179,electronics,95.23,181
5180,clothing-5180,clothing,96.60,188
5181,books-5181,books,97.97,195
5182,home-5182,home,99.34,202
5183,toys-5183,toys,0.71,209
5184,food-5184,food,2.08,216
5185,electronics-5185,electronics,3.45,223
5186,clothing-5186,clothing,4.82,230
5187,books-5187,books,6.19,237
5188,home-5188,home,7.56,244
5189,toys-5189,toys,8.93,251
5190,food-5190,food,10.30,258
5191,electronics-5191,electronics,11.67,265
5192,clothing-5192,clothing,13.04,272
5193,books-5193,books,14.41,279
5194,home-5194,home,15.78,286
5195,toys-5195,toys,17.15,293
5196,food-5196,food,18.52,300
5197,electronics-5197,electronics,19.89,307
5198,clothing-5198,clothing,21.26,314
5199,books-5199,books,22.63,321
5200,home-5200,home,24.00,328
5201,toys-5201,toys,25.37,335
5202,food-5202,food,26.74,342
5203,electronics-5203,electronics,28.11,349
5204,clothing-5204,clothing,29.48,356
5205,books-5205,books,30.85,363
5206,home-5206,home,32.22,370
5207,toys-5207,toys,33.59,377
5208,food-5208,food,34.96,384
5209,electronics-5209,electronics,36.33,391
5210,clothing-5210,clothing,37.70,398
5211,books-5211,books,39.07,405
5212,home-5212,home,40.44,412
5213,toys-5213,toys,41.81,419
5214,food-5214,food,43.18,426
5215,electronics-5215,electronics,44.55,433
5216,clothing-5216,clothing,45.92,440
5217,books-5217,books,47.29,447
5218,home-5218,home,48.66,454
5219,toys-5219,toys,50.03,461
5220,food-5220,food,51.40,468
5221,electronics-5221,electronics,52.77,475
5222,clothing-5222,clothing,54.14,482
5223,books-5223,books,55.51,489
5224,home-5224,home,56.88,496
5225,toys-5225,toys,58.25,2
5226,food-5226,food,59.62,9
5227,electronics-5227,electronics,60.99,16
5228,clothing-5228,clothing,62.36,23
5229,books-5229,books,63.73,30
5230,home-5230,home,65.10,37
5231,toys-5231,toys,66.47,44
5232,food-5232,food,67.84,51
5233,electronics-5233,electronics,69.21,58
5234,clothing-5234,clothing,70.58,65
5235,books-5235,books,71.95,72
5236,home-5236,home,73.32,79
5237,toys-5237,toys,74.69,86
5238,food-5238,food,76.06,93
5239,electronics-5239,electronics,77.43,100
5240,clothing-5240,clothing,78.80,107
5241,books-5241,books,80.17,114
5242,home-5242,home,81.54,121
5243,toys-5243,toys,82.91,128
5244,food-5244,food,84.28,135
5245,electronics-5245,electronics,85.65,142
5246,clothing-5246,clothing,87.02,149
5247,books-5247,books,88.39,156
5248,home-5248,home,89.76,163
5249,toys-5249,toys,91.13,170
5250,food-5250,food,92.50,177
5251,electronics-5251,electronics,93.87,184
5252,clothing-5252,clothing,95.24,191
5253,books-5253,books,96.61,198
5254,home-5254,home,97.98,205
5255,toys-5255,toys,99.35,212
5256,food-5256,food,0.72,219
5257,electronics-5257,electronics,2.09,226
5258,clothing-5258,clothing,3.46,233
5259,books-5259,books,4.83,240
5260,home-5260,home,6.20,247
5261,toys-5261,toys,7.57,254
5262,food-5262,food,8.94,261
5263,electronics-5263,electronics,10.31,268
5264,clothing-5264,clothing,11.68,275
5265,books-5265,books,13.05,282
5266,home-5266,home,14.42,289
5267,toys-5267,toys,15.79,296
5268,food-5268,food,17.16,303
5269,electronics-5269,electronics,18.53,310
5270,clothing-5270,clothing,19.90,317
5271,books-5271,books,21.27,324
5272,home-5272,home,22.64,331
5273,toys-5273,toys,24.01,338
5274,food-5274,food,25.38,345
5275,electronics-5275,electronics,26.75,352
5276,clothing-5276,clothing,28.12,359
5277,books-5277,books,29.49,366
5278,home-5278,home,30.86,373
5279,toys-5279,toys,32.23,380
5280,food-5280,food,33.60,387
5281,electronics-5281,electronics,34.97,394
5282,clothing-5282,clothing,36.34,401
5283,books-5283,books,37.71,408
5284,home-5284,home,39.08,415
5285,toys-5285,toys,40.45,422
5286,food-5286,food,41.82,429
5287,electronics-5287,electronics,43.19,436
5288,clothing-5288,clothing,44.56,443
5289,books-5289,books,45.93,450
5290,home-5290,home,47.30,457
5291,toys-5291,toys,48.67,464
5292,food-5292,food,50.04,471
5293,electronics-5293,electronics,51.41,478
5294,clothing-5294,clothing,52.78,485
5295,books-5295,books,54.15,492
5296,home-5296,home,55.52,499
5297,toys-5297,toys,56.89,5
5298,food-5298,food,58.26,12
5299,electronics-5299,electronics,59.63,19
5300,clothing-5300,clothing,61.00,26
5301,books-5301,books,62.37,33
5302,home-5302,home,63.74,40
5303,toys-5303,toys,65.11,47
5304,food-5304,food,66.48,54
5305,electronics-5305,electronics,67.85,61
5306,clothing-5306,clothing,69.22,68
5307,books-5307,books,70.59,75
5308,home-5308,home,71.96,82
5309,toys-5309,toys,73.33,89
5310,food-5310,food,74.70,96
5311,electronics-5311,electronics,76.07,103
5312,clothing-5312,clothing,77.44,110
5313,books-5313,books,78.81,117
5314,home-5314,home,80.18,124
5315,toys-5315,toys,81.55,131
5316,food-5316,food,82.92,138
5317,electronics-5317,electronics,84.29,145
5318,clothing-5318,clothing,85.66,152
5319,books-5319,books,87.03,159
5320,home-5320,home,88.40,166
